Rec_Session_Id,Trial_Nr,Trial_Id,Task_Name,Condition_Id,Frequency,question_answer,trial_end,trial_number,trial_start,list,question_accuracy,sub
1353406,54,33,sentence,2,high,1,1748950971604,99,1748950965486,D,1,35
1353406,55,37,sentence,2,high,0,1748950980884,100,1748950975813,D,1,35
1353406,56,10,sentence,1,low,0,1748951010373,101,1748951003182,D,1,35
1353406,57,3,sentence,1,low,1,1748951019020,102,1748951014400,D,1,35
1353406,58,45,sentence,2,high,0,1748951039596,103,1748951027896,D,1,35
1353406,59,18,sentence,1,low,1,1748951050988,104,1748951043272,D,1,35
1353406,60,22,sentence,1,low,1,1748951065956,105,1748951055253,D,1,35
1353564,1,33,sentence,2,high,1,1748956844807,46,1748956842204,D,1,36
1353564,1,30,sentence_DC,2,,1,1748956470807,6,1748956469085,D,1,36
1353564,2,30,sentence,1,low,0,1748956852927,47,1748956847164,D,1,36
1353564,2,31,sentence_DC,2,,1,1748956474679,7,1748956473315,D,1,36
1353564,3,38,sentence,2,high,1,1748956858399,48,1748956855443,D,1,36
1353564,3,24,sentence_DC,2,,1,1748956478727,8,1748956477012,D,1,36
1353564,4,26,sentence_DC,2,,1,1748956482967,9,1748956481648,D,1,36
1353564,4,43,sentence,2,high,0,1748956865279,49,1748956860588,D,1,36
1353564,5,15,sentence,1,low,1,1748956872239,50,1748956868237,D,1,36
1353564,5,40,sentence_DC,2,,1,1748956486359,10,1748956484999,D,1,36
1353564,6,26,sentence,1,low,0,1748956894288,51,1748956890485,D,1,36
1353564,6,23,sentence_DC,2,,1,1748956506271,11,1748956504617,D,1,36
1353564,7,9,sentence_DC,1,,0,1748956510487,12,1748956508225,D,1,36
1353564,7,56,sentence,2,high,1,1748956900295,52,1748956896739,D,1,36
1353564,8,41,sentence,2,high,1,1748956906855,53,1748956901933,D,1,36
1353564,8,19,sentence_DC,1,,0,1748956515399,13,1748956512992,D,1,36
1353564,9,32,sentence_DC,2,,1,1748956519231,14,1748956517581,D,1,36
1353564,9,46,sentence,2,high,0,1748956911887,54,1748956909187,D,1,36
1353564,10,36,sentence_DC,2,,1,1748956525607,15,1748956523896,D,1,36
1353564,10,36,sentence,2,high,1,1748956916423,55,1748956914356,D,1,36
1353564,11,34,sentence_DC,2,,1,1748956572407,16,1748956570040,D,1,36
1353564,11,9,sentence,1,low,0,1748956944719,56,1748956939592,D,1,36
1353564,12,8,sentence,1,low,0,1748956950161,57,1748956946889,D,1,36
1353564,12,29,sentence_DC,2,,0,1748956576199,17,1748956574555,D,1,36
1353564,13,3,sentence_DC,1,,0,1748956579911,18,1748956578241,D,1,36
1353564,13,4,sentence,1,low,0,1748956957287,58,1748956952344,D,1,36
1353564,14,11,sentence_DC,1,,0,1748956583743,19,1748956582040,D,1,36
1353564,14,23,sentence,1,low,1,1748956962215,59,1748956959701,D,1,36
1353564,15,42,sentence,2,high,1,1748956969607,60,1748956965761,D,1,36
1353564,15,13,sentence_DC,1,,0,1748956588607,20,1748956586064,D,1,36
1353564,16,14,sentence_DC,1,,1,1748956608535,21,1748956606936,D,1,36
1353564,16,24,sentence,1,low,0,1748957185743,61,1748957181840,D,1,36
1353564,17,35,sentence_DC,2,,0,1748956612415,22,1748956610971,D,1,36
1353564,17,29,sentence,1,low,0,1748957191943,62,1748957188027,D,1,36
1353564,18,17,sentence_DC,1,,0,1748956616255,23,1748956615020,D,1,36
1353564,18,31,sentence,2,high,0,1748957196447,63,1748957193997,D,1,36
1353564,19,10,sentence_DC,1,,0,1748956619887,24,1748956618675,D,1,36
1353564,19,52,sentence,2,high,0,1748957203362,64,1748957198864,D,1,36
1353564,20,20,sentence,1,low,1,1748957208791,65,1748957206033,D,1,36
1353564,20,7,sentence_DC,1,,1,1748956623231,25,1748956622068,D,1,36
1353564,21,54,sentence,2,high,0,1748957232399,66,1748957226820,D,1,36
1353564,21,1,sentence_DC,1,,0,1748956644247,26,1748956642395,D,1,36
1353564,22,58,sentence,2,high,0,1748957241040,67,1748957235044,D,1,36
1353564,22,4,sentence_DC,1,,1,1748956648527,27,1748956646813,D,1,36
1353564,23,10,sentence,1,low,0,1748957249231,68,1748957243117,D,1,36
1353564,23,25,sentence_DC,2,,0,1748956652095,28,1748956650420,D,1,36
1353564,24,37,sentence_DC,2,,1,1748956655575,29,1748956654352,D,1,36
1353564,24,59,sentence,2,high,1,1748957256168,69,1748957252995,D,1,36
1353564,25,57,sentence,2,high,0,1748957261575,70,1748957258098,D,1,36
1353564,25,8,sentence_DC,1,,0,1748956660063,30,1748956658394,D,1,36
1353564,26,18,sentence_DC,1,,1,1748956706039,31,1748956703393,D,1,36
1353564,26,22,sentence,1,low,1,1748957288615,71,1748957281080,D,1,36
1353564,27,6,sentence,1,low,0,1748957294855,72,1748957291661,D,1,36
1353564,27,16,sentence_DC,1,,1,1748956710343,32,1748956708952,D,1,36
1353564,28,6,sentence_DC,1,,0,1748956714319,33,1748956712362,D,1,36
1353564,28,39,sentence,2,high,1,1748957301023,73,1748957298036,D,1,36
1353564,29,48,sentence,2,high,1,1748957307591,74,1748957302969,D,1,36
1353564,29,38,sentence_DC,2,,0,1748956717271,34,1748956716138,D,1,36
1353564,30,2,sentence_DC,1,,1,1748956721527,35,1748956720050,D,1,36
1353564,30,14,sentence,1,low,0,1748957312727,75,1748957309539,D,1,36
1353564,31,20,sentence_DC,1,,0,1748956742032,36,1748956739435,D,1,36
1353564,31,53,sentence,2,high,1,1748957364089,76,1748957358849,D,1,36
1353564,32,21,sentence_DC,2,,0,1748956745415,37,1748956744120,D,1,36
1353564,32,47,sentence,2,high,0,1748957374514,77,1748957366676,D,1,36
1353564,33,12,sentence_DC,1,,0,1748956749167,38,1748956747587,D,1,36
1353564,33,51,sentence,2,high,1,1748957378767,78,1748957376531,D,1,36
1353564,34,28,sentence_DC,2,,1,1748956752263,39,1748956751064,D,1,36
1353564,34,3,sentence,1,low,1,1748957383760,79,1748957381564,D,1,36
1353564,35,22,sentence_DC,2,,1,1748956757377,40,1748956755241,D,1,36
1353564,35,27,sentence,1,low,0,1748957391567,80,1748957387862,D,1,36
1353564,36,5,sentence,1,low,0,1748957412951,81,1748957410944,D,1,36
1353564,36,27,sentence_DC,2,,0,1748956777607,41,1748956775585,D,1,36
1353564,37,28,sentence,1,low,0,1748957417103,82,1748957414744,D,1,36
1353564,37,5,sentence_DC,1,,1,1748956782431,42,1748956780476,D,1,36
1353564,38,32,sentence,2,high,0,1748957423328,83,1748957419180,D,1,36
1353564,38,15,sentence_DC,1,,0,1748956786128,43,1748956784173,D,1,36
1353564,39,39,sentence_DC,2,,0,1748956790847,44,1748956789184,D,1,36
1353564,39,21,sentence,1,low,0,1748957428224,84,1748957425689,D,1,36
1353564,40,33,sentence_DC,2,,1,1748956795095,45,1748956793481,D,1,36
1353564,40,19,sentence,1,low,1,1748957432759,85,1748957430385,D,1,36
1353564,41,55,sentence,2,high,1,1748957454823,86,1748957450551,D,1,36
1353564,42,37,sentence,2,high,0,1748957459631,87,1748957457627,D,1,36
1353564,43,17,sentence,1,low,0,1748957464991,88,1748957462669,D,1,36
1353564,44,7,sentence,1,low,1,1748957469928,89,1748957466888,D,1,36
1353564,45,50,sentence,2,high,1,1748957474519,90,1748957471948,D,1,36
1353564,46,45,sentence,2,high,0,1748957524743,91,1748957521542,D,1,36
1353564,47,18,sentence,1,low,1,1748957529343,92,1748957527177,D,1,36
1353564,48,34,sentence,2,high,1,1748957533455,93,1748957531225,D,1,36
1353564,49,40,sentence,2,high,1,1748957537880,94,1748957535201,D,1,36
1353564,50,25,sentence,1,low,1,1748957543959,95,1748957540570,D,1,36
1353564,51,60,sentence,2,high,1,1748957565690,96,1748957561836,D,1,36
1353564,52,13,sentence,1,low,1,1748957570159,97,1748957567693,D,1,36
1353564,53,49,sentence,2,high,0,1748957574752,98,1748957572260,D,1,36
1353564,54,12,sentence,1,low,0,1748957581576,99,1748957577345,D,1,36
1353564,55,2,sentence,1,low,0,1748957587312,100,1748957583624,D,1,36
1353564,56,16,sentence,1,low,1,1748957608736,101,1748957605920,D,1,36
1353564,57,11,sentence,1,low,0,1748957613600,102,1748957611138,D,1,36
1353564,58,35,sentence,2,high,1,1748957618680,103,1748957616370,D,1,36
1353564,59,1,sentence,1,low,1,1748957622863,104,1748957620659,D,1,36
1353564,60,44,sentence,2,high,1,1748957628824,105,1748957625301,D,1,36
1357914,1,37,sentence,2,high,0,1749568909745,46,1749568907119,D,1,37
1357914,1,31,sentence_DC,2,,1,1749568499713,6,1749568496283,D,1,37
1357914,2,20,sentence,1,low,1,1749568915786,47,1749568912228,D,1,37
1357914,2,4,sentence_DC,1,,1,1749568503889,7,1749568502531,D,1,37
1357914,3,47,sentence,2,high,0,1749568923649,48,1749568920052,D,1,37
1357914,3,11,sentence_DC,1,,0,1749568507441,8,1749568506444,D,1,37
1357914,4,25,sentence_DC,2,,0,1749568510513,9,1749568509325,D,1,37
1357914,4,33,sentence,2,high,1,1749568927729,49,1749568925671,D,1,37
1357914,5,12,sentence,1,low,0,1749568935529,50,1749568932276,D,1,37
1357914,5,40,sentence_DC,2,,1,1749568514769,10,1749568513870,D,1,37
1357914,6,52,sentence,2,high,0,1749568958369,51,1749568954208,D,1,37
1357914,6,15,sentence_DC,1,,0,1749568535081,11,1749568533531,D,1,37
1357914,7,23,sentence_DC,2,,1,1749568539265,12,1749568538366,D,1,37
1357914,7,4,sentence,1,low,0,1749568966777,52,1749568961220,D,1,37
1357914,8,14,sentence,1,low,0,1749568971849,53,1749568969796,D,1,37
1357914,8,8,sentence_DC,1,,0,1749568542801,13,1749568541095,D,1,37
1357914,9,20,sentence_DC,1,,0,1749568545673,14,1749568544639,D,1,37
1357914,9,27,sentence,1,low,0,1749568976769,54,1749568973826,D,1,37
1357914,10,2,sentence_DC,1,,1,1749568549321,15,1749568548202,D,1,37
1357914,10,9,sentence,1,low,0,1749568982370,55,1749568979293,D,1,37
1357914,11,39,sentence_DC,2,,0,1749568601617,16,1749568600116,D,1,37
1357914,11,49,sentence,2,high,0,1749569004386,56,1749569000831,D,1,37
1357914,12,43,sentence,2,high,0,1749569010601,57,1749569007200,D,1,37
1357914,12,26,sentence_DC,2,,1,1749568606803,17,1749568604595,D,1,37
1357914,13,18,sentence_DC,1,,1,1749568611257,18,1749568610177,D,1,37
1357914,13,32,sentence,2,high,0,1749569018465,58,1749569014182,D,1,37
1357914,14,21,sentence_DC,2,,0,1749568614337,19,1749568613170,D,1,37
1357914,14,21,sentence,1,low,0,1749569023833,59,1749569021061,D,1,37
1357914,15,39,sentence,2,high,1,1749569028985,60,1749569026018,D,1,37
1357914,15,6,sentence_DC,1,,0,1749568616865,20,1749568615916,D,1,37
1357914,16,37,sentence_DC,2,,0,1749568635929,21,1749568634491,D,0,37
1357914,16,51,sentence,2,high,1,1749569154265,61,1749569149601,D,1,37
1357914,17,12,sentence_DC,1,,0,1749568641801,22,1749568640515,D,1,37
1357914,17,11,sentence,1,low,0,1749569159465,62,1749569156680,D,1,37
1357914,18,24,sentence_DC,2,,1,1749568645489,23,1749568644278,D,1,37
1357914,18,34,sentence,2,high,1,1749569163881,63,1749569161768,D,1,37
1357914,19,1,sentence_DC,1,,0,1749568654265,24,1749568649157,D,1,37
1357914,19,15,sentence,1,low,1,1749569169153,64,1749569166392,D,1,37
1357914,20,45,sentence,2,high,0,1749569174666,65,1749569172256,D,1,37
1357914,20,3,sentence_DC,1,,0,1749568659273,25,1749568656460,D,1,37
1357914,21,48,sentence,2,high,1,1749569199400,66,1749569196301,D,1,37
1357914,21,33,sentence_DC,2,,1,1749568678721,26,1749568677156,D,1,37
1357914,22,36,sentence,2,high,1,1749569206344,67,1749569201785,D,1,37
1357914,22,27,sentence_DC,2,,0,1749568682097,27,1749568681079,D,1,37
1357914,23,25,sentence,1,low,1,1749569211649,68,1749569209106,D,1,37
1357914,23,32,sentence_DC,2,,1,1749568684553,28,1749568683629,D,1,37
1357914,24,5,sentence_DC,1,,1,1749568688225,29,1749568686841,D,1,37
1357914,24,28,sentence,1,low,0,1749569221296,69,1749569213942,D,1,37
1357914,25,59,sentence,2,high,1,1749569228161,70,1749569224894,D,1,37
1357914,25,28,sentence_DC,2,,1,1749568692217,30,1749568691222,D,1,37
1357914,26,7,sentence_DC,1,,1,1749568769937,31,1749568768377,D,1,37
1357914,26,16,sentence,1,low,0,1749569250896,71,1749569247438,D,0,37
1357914,27,30,sentence,1,low,0,1749569260721,72,1749569255965,D,1,37
1357914,27,17,sentence_DC,1,,0,1749568773113,32,1749568772069,D,1,37
1357914,28,35,sentence_DC,2,,0,1749568777385,33,1749568776614,D,1,37
1357914,28,19,sentence,1,low,1,1749569266194,73,1749569263571,D,1,37
1357914,29,1,sentence,1,low,1,1749569270641,74,1749569268378,D,1,37
1357914,29,19,sentence_DC,1,,0,1749568780537,34,1749568779444,D,1,37
1357914,30,13,sentence_DC,1,,0,1749568783793,35,1749568782766,D,1,37
1357914,30,5,sentence,1,low,0,1749569277801,75,1749569273862,D,1,37
1357914,31,10,sentence_DC,1,,0,1749568804354,36,1749568802231,D,1,37
1357914,31,55,sentence,2,high,1,1749569337672,76,1749569334077,D,1,37
1357914,32,34,sentence_DC,2,,1,1749568808210,37,1749568807183,D,1,37
1357914,32,26,sentence,1,low,0,1749569345384,77,1749569340902,D,1,37
1357914,33,14,sentence_DC,1,,0,1749568813289,38,1749568812346,D,0,37
1357914,33,54,sentence,2,high,0,1749569354001,78,1749569348435,D,1,37
1357914,34,16,sentence_DC,1,,1,1749568817561,39,1749568816461,D,1,37
1357914,34,8,sentence,1,low,0,1749569360560,79,1749569356465,D,1,37
1357914,35,38,sentence_DC,2,,0,1749568820665,40,1749568819825,D,1,37
1357914,35,2,sentence,1,low,0,1749569367656,80,1749569364846,D,1,37
1357914,36,22,sentence,1,low,0,1749569389481,81,1749569386354,D,0,37
1357914,36,9,sentence_DC,1,,0,1749568840225,41,1749568838970,D,1,37
1357914,37,38,sentence,2,high,1,1749569396960,82,1749569393554,D,1,37
1357914,37,22,sentence_DC,2,,1,1749568842801,42,1749568841951,D,1,37
1357914,38,44,sentence,2,high,0,1749569401848,83,1749569399124,D,0,37
1357914,38,29,sentence_DC,2,,0,1749568846497,43,1749568845757,D,1,37
1357914,39,30,sentence_DC,2,,1,1749568850249,44,1749568849111,D,1,37
1357914,39,13,sentence,1,low,1,1749569410424,84,1749569405517,D,1,37
1357914,40,36,sentence_DC,2,,1,1749568853913,45,1749568852981,D,1,37
1357914,40,58,sentence,2,high,0,1749569418544,85,1749569413348,D,1,37
1357914,41,40,sentence,2,high,1,1749569440568,86,1749569437601,D,1,37
1357914,42,60,sentence,2,high,1,1749569446697,87,1749569444171,D,1,37
1357914,43,41,sentence,2,high,1,1749569453384,88,1749569449413,D,1,37
1357914,44,29,sentence,1,low,1,1749569460136,89,1749569457146,D,0,37
1357914,45,23,sentence,1,low,1,1749569470576,90,1749569467061,D,1,37
1357914,46,53,sentence,2,high,1,1749569531216,91,1749569526958,D,1,37
1357914,47,46,sentence,2,high,0,1749569538168,92,1749569534467,D,1,37
1357914,48,57,sentence,2,high,0,1749569543160,93,1749569540128,D,1,37
1357914,49,24,sentence,1,low,0,1749569549560,94,1749569547425,D,1,37
1357914,50,31,sentence,2,high,0,1749569555488,95,1749569551582,D,1,37
1357914,51,35,sentence,2,high,1,1749569577569,96,1749569574254,D,1,37
1357914,52,56,sentence,2,high,1,1749569584961,97,1749569580793,D,1,37
1357914,53,6,sentence,1,low,0,1749569591856,98,1749569588278,D,1,37
1357914,54,10,sentence,1,low,0,1749569598864,99,1749569595817,D,1,37
1357914,55,42,sentence,2,high,1,1749569606600,100,1749569602841,D,1,37
1357914,56,17,sentence,1,low,0,1749569631105,101,1749569625969,D,1,37
1357914,57,3,sentence,1,low,0,1749569635504,102,1749569633773,D,0,37
1357914,58,7,sentence,1,low,1,1749569645784,103,1749569642016,D,1,37
1357914,59,18,sentence,1,low,0,1749569654088,104,1749569649197,D,0,37
1357914,60,50,sentence,2,high,1,1749569660784,105,1749569657706,D,1,37
1359425,1,40,sentence,2,high,1,1749809989787,46,1749809986795,D,1,38
1359425,1,33,sentence_DC,2,,1,1749809635211,6,1749809632191,D,1,38
1359425,2,46,sentence,2,high,0,1749809996739,47,1749809991871,D,1,38
1359425,2,13,sentence_DC,1,,0,1749809640667,7,1749809638507,D,1,38
1359425,3,4,sentence_DC,1,,1,1749809644035,8,1749809642549,D,1,38
1359425,3,48,sentence,2,high,1,1749810002411,48,1749809998278,D,1,38
1359425,4,9,sentence_DC,1,,0,1749809647211,9,1749809645670,D,1,38
1359425,4,43,sentence,2,high,0,1749810008787,49,1749810003847,D,1,38
1359425,5,55,sentence,2,high,1,1749810014971,50,1749810011392,D,1,38
1359425,5,35,sentence_DC,2,,0,1749809650171,10,1749809648943,D,1,38
1359425,6,1,sentence_DC,1,,0,1749809669331,11,1749809668124,D,1,38
1359425,6,52,sentence,2,high,0,1749810038003,51,1749810032228,D,1,38
1359425,7,54,sentence,2,high,0,1749810045483,52,1749810040331,D,1,38
1359425,7,7,sentence_DC,1,,1,1749809672075,12,1749809670560,D,1,38
1359425,8,39,sentence,2,high,1,1749810049827,53,1749810046930,D,1,38
1359425,8,23,sentence_DC,2,,1,1749809675739,13,1749809673717,D,1,38
1359425,9,27,sentence,1,low,0,1749810055307,54,1749810051585,D,1,38
1359425,9,30,sentence_DC,2,,1,1749809678659,14,1749809677263,D,1,38
1359425,10,45,sentence,2,high,0,1749810060387,55,1749810056851,D,1,38
1359425,10,18,sentence_DC,1,,1,1749809681963,15,1749809680117,D,1,38
1359425,11,16,sentence_DC,1,,1,1749809728979,16,1749809727407,D,1,38
1359425,11,16,sentence,1,low,1,1749810083443,56,1749810078566,D,1,38
1359425,12,6,sentence,1,low,0,1749810089859,57,1749810085826,D,1,38
1359425,12,8,sentence_DC,1,,0,1749809732963,17,1749809730734,D,1,38
1359425,13,37,sentence,2,high,0,1749810093955,58,1749810091596,D,1,38
1359425,13,22,sentence_DC,2,,1,1749809736051,18,1749809734837,D,1,38
1359425,14,25,sentence_DC,2,,0,1749809740771,19,1749809738874,D,1,38
1359425,14,31,sentence,2,high,0,1749810102307,59,1749810095602,D,1,38
1359425,15,28,sentence,1,low,0,1749810109627,60,1749810105135,D,1,38
1359425,15,38,sentence_DC,2,,0,1749809744444,20,1749809743206,D,1,38
1359425,16,10,sentence_DC,1,,0,1749809764092,21,1749809762601,D,1,38
1359425,16,2,sentence,1,low,0,1749810192643,61,1749810186821,D,1,38
1359425,17,14,sentence,1,low,0,1749810197883,62,1749810195045,D,1,38
1359425,17,3,sentence_DC,1,,0,1749809766852,22,1749809765630,D,1,38
1359425,18,14,sentence_DC,1,,1,1749809769723,23,1749809768200,D,1,38
1359425,18,12,sentence,1,low,0,1749810205355,63,1749810200960,D,1,38
1359425,19,5,sentence,1,low,0,1749810210987,64,1749810207517,D,1,38
1359425,19,6,sentence_DC,1,,0,1749809772443,24,1749809771133,D,1,38
1359425,20,25,sentence,1,low,1,1749810216971,65,1749810213359,D,1,38
1359425,20,36,sentence_DC,2,,1,1749809775699,25,1749809774188,D,1,38
1359425,21,59,sentence,2,high,1,1749810251235,66,1749810242801,D,1,38
1359425,21,17,sentence_DC,1,,0,1749809794971,26,1749809792853,D,1,38
1359425,22,60,sentence,2,high,1,1749810256419,67,1749810252946,D,1,38
1359425,22,31,sentence_DC,2,,1,1749809797811,27,1749809796738,D,1,38
1359425,23,30,sentence,1,low,0,1749810260971,68,1749810257734,D,1,38
1359425,23,37,sentence_DC,2,,1,1749809800571,28,1749809799089,D,1,38
1359425,24,40,sentence_DC,2,,1,1749809806323,29,1749809803526,D,1,38
1359425,24,49,sentence,2,high,0,1749810266827,69,1749810263412,D,1,38
1359425,25,20,sentence_DC,1,,0,1749809809467,30,1749809807241,D,1,38
1359425,25,56,sentence,2,high,1,1749810273315,70,1749810268606,D,1,38
1359425,26,33,sentence,2,high,1,1749810295723,71,1749810292751,D,1,38
1359425,26,12,sentence_DC,1,,0,1749809858667,31,1749809856948,D,1,38
1359425,27,10,sentence,1,low,0,1749810302835,72,1749810297309,D,1,38
1359425,27,11,sentence_DC,1,,0,1749809861299,32,1749809859888,D,1,38
1359425,28,41,sentence,2,high,1,1749810308756,73,1749810305042,D,1,38
1359425,28,39,sentence_DC,2,,0,1749809865035,33,1749809863651,D,1,38
1359425,29,15,sentence_DC,1,,0,1749809869355,34,1749809867936,D,1,38
1359425,29,38,sentence,2,high,1,1749810316251,74,1749810311023,D,1,38
1359425,30,32,sentence_DC,2,,1,1749809874139,35,1749809872675,D,1,38
1359425,30,3,sentence,1,low,1,1749810321779,75,1749810318484,D,1,38
1359425,31,28,sentence_DC,2,,1,1749809892211,36,1749809890893,D,1,38
1359425,31,47,sentence,2,high,0,1749810450667,76,1749810444898,D,1,38
1359425,32,34,sentence_DC,2,,1,1749809895363,37,1749809893638,D,1,38
1359425,32,18,sentence,1,low,1,1749810456306,77,1749810452073,D,1,38
1359425,33,21,sentence,1,low,0,1749810462083,78,1749810457807,D,1,38
1359425,33,2,sentence_DC,1,,1,1749809898267,38,1749809896699,D,1,38
1359425,34,5,sentence_DC,1,,1,1749809901739,39,1749809899699,D,1,38
1359425,34,32,sentence,2,high,0,1749810468019,79,1749810463612,D,1,38
1359425,35,44,sentence,2,high,1,1749810473827,80,1749810469879,D,1,38
1359425,35,19,sentence_DC,1,,0,1749809905987,40,1749809904044,D,1,38
1359425,36,1,sentence,1,low,1,1749810497714,81,1749810491157,D,1,38
1359425,36,27,sentence_DC,2,,0,1749809924323,41,1749809922771,D,1,38
1359425,37,29,sentence_DC,2,,0,1749809927859,42,1749809925752,D,1,38
1359425,37,4,sentence,1,low,0,1749810502994,82,1749810499048,D,1,38
1359425,38,7,sentence,1,low,1,1749810509258,83,1749810504479,D,1,38
1359425,38,26,sentence_DC,2,,1,1749809930443,43,1749809929037,D,1,38
1359425,39,21,sentence_DC,2,,0,1749809933531,44,1749809931855,D,1,38
1359425,39,19,sentence,1,low,1,1749810516266,84,1749810511974,D,1,38
1359425,40,24,sentence_DC,2,,1,1749809938500,45,1749809936437,D,1,38
1359425,40,35,sentence,2,high,1,1749810521508,85,1749810517932,D,1,38
1359425,41,26,sentence,1,low,0,1749810543506,86,1749810538725,D,1,38
1359425,42,50,sentence,2,high,1,1749810551378,87,1749810545829,D,1,38
1359425,43,29,sentence,1,low,0,1749810560610,88,1749810555076,D,1,38
1359425,44,20,sentence,1,low,1,1749810565954,89,1749810562221,D,1,38
1359425,45,42,sentence,2,high,1,1749810573170,90,1749810568452,D,1,38
1359425,46,22,sentence,1,low,1,1749810598458,91,1749810592978,D,1,38
1359425,47,58,sentence,2,high,0,1749810604946,92,1749810600099,D,1,38
1359425,48,51,sentence,2,high,1,1749810612930,93,1749810606202,D,1,38
1359425,49,53,sentence,2,high,1,1749810625090,94,1749810615195,D,1,38
1359425,50,17,sentence,1,low,0,1749810631610,95,1749810627699,D,1,38
1359425,51,57,sentence,2,high,0,1749810656259,96,1749810648825,D,1,38
1359425,52,9,sentence,1,low,0,1749810670218,97,1749810659285,D,1,38
1359425,53,13,sentence,1,low,1,1749810675018,98,1749810672145,D,1,38
1359425,54,36,sentence,2,high,1,1749810679922,99,1749810676903,D,1,38
1359425,55,23,sentence,1,low,1,1749810687586,100,1749810682230,D,1,38
1359425,56,8,sentence,1,low,0,1749810710770,101,1749810706823,D,1,38
1359425,57,15,sentence,1,low,1,1749810716618,102,1749810712253,D,1,38
1359425,58,24,sentence,1,low,0,1749810722354,103,1749810718568,D,1,38
1359425,59,34,sentence,2,high,1,1749810726891,104,1749810724059,D,1,38
1359425,60,11,sentence,1,low,0,1749810731530,105,1749810728925,D,1,38
1359494,1,29,sentence,1,low,0,1749813958560,46,1749813955772,D,1,39
1359494,1,4,sentence_DC,1,,1,1749813609056,6,1749813600643,D,1,39
1359494,2,41,sentence,2,high,1,1749813965776,47,1749813961942,D,1,39
1359494,2,33,sentence_DC,2,,1,1749813613368,7,1749813611006,D,1,39
1359494,3,47,sentence,2,high,0,1749813971408,48,1749813968123,D,1,39
1359494,3,12,sentence_DC,1,,0,1749813616849,8,1749813615388,D,1,39
1359494,4,18,sentence,1,low,1,1749813979232,49,1749813973505,D,1,39
1359494,4,40,sentence_DC,2,,1,1749813620232,9,1749813618812,D,1,39
1359494,5,34,sentence_DC,2,,1,1749813624313,10,1749813622642,D,1,39
1359494,5,17,sentence,1,low,0,1749813984024,50,1749813981298,D,1,39
1359494,6,7,sentence_DC,1,,1,1749813644000,11,1749813642817,D,1,39
1359494,6,51,sentence,2,high,1,1749814005008,51,1749814002116,D,1,39
1359494,7,1,sentence,1,low,1,1749814009529,52,1749814007273,D,1,39
1359494,7,35,sentence_DC,2,,0,1749813647272,12,1749813645963,D,1,39
1359494,8,3,sentence_DC,1,,0,1749813650552,13,1749813649411,D,1,39
1359494,8,27,sentence,1,low,0,1749814015616,53,1749814012467,D,1,39
1359494,9,12,sentence,1,low,0,1749814020992,54,1749814018115,D,1,39
1359494,9,14,sentence_DC,1,,1,1749813653872,14,1749813652593,D,1,39
1359494,10,59,sentence,2,high,1,1749814025489,55,1749814023097,D,1,39
1359494,10,8,sentence_DC,1,,0,1749813657264,15,1749813655993,D,1,39
1359494,11,11,sentence,1,low,0,1749814046929,56,1749814043836,D,1,39
1359494,11,39,sentence_DC,2,,0,1749813701992,16,1749813700514,D,1,39
1359494,12,15,sentence,1,low,1,1749814051376,57,1749814049181,D,1,39
1359494,12,2,sentence_DC,1,,1,1749813706040,17,1749813704701,D,1,39
1359494,13,11,sentence_DC,1,,0,1749813709288,18,1749813708009,D,1,39
1359494,13,20,sentence,1,low,1,1749814055625,58,1749814053532,D,1,39
1359494,14,34,sentence,2,high,1,1749814059936,59,1749814057945,D,1,39
1359494,14,5,sentence_DC,1,,1,1749813712720,19,1749813711428,D,1,39
1359494,15,27,sentence_DC,2,,0,1749813715616,20,1749813714621,D,1,39
1359494,15,54,sentence,2,high,0,1749814065856,60,1749814062035,D,1,39
1359494,16,9,sentence,1,low,0,1749814137867,61,1749814135142,D,1,39
1359494,16,15,sentence_DC,1,,0,1749813736000,21,1749813734500,D,1,39
1359494,17,29,sentence_DC,2,,0,1749813740104,22,1749813738612,D,1,39
1359494,17,46,sentence,2,high,0,1749814143208,62,1749814140445,D,1,39
1359494,18,44,sentence,2,high,1,1749814147880,63,1749814145342,D,1,39
1359494,18,28,sentence_DC,2,,1,1749813743504,23,1749813742354,D,1,39
1359494,19,53,sentence,2,high,1,1749814154840,64,1749814150002,D,1,39
1359494,19,23,sentence_DC,2,,1,1749813746752,24,1749813745402,D,1,39
1359494,20,60,sentence,2,high,1,1749814160705,65,1749814157299,D,1,39
1359494,20,24,sentence_DC,2,,1,1749813750136,25,1749813748633,D,1,39
1359494,21,26,sentence_DC,2,,1,1749813769456,26,1749813768202,D,1,39
1359494,21,50,sentence,2,high,1,1749814182432,66,1749814179753,D,1,39
1359494,22,6,sentence,1,low,0,1749814187472,67,1749814185061,D,1,39
1359494,22,6,sentence_DC,1,,0,1749813772360,27,1749813771274,D,1,39
1359494,23,21,sentence_DC,2,,0,1749813775784,28,1749813774371,D,1,39
1359494,23,21,sentence,1,low,0,1749814194072,68,1749814190419,D,1,39
1359494,24,26,sentence,1,low,0,1749814198696,69,1749814196110,D,1,39
1359494,24,17,sentence_DC,1,,0,1749813779656,29,1749813778426,D,1,39
1359494,25,43,sentence,2,high,0,1749814203649,70,1749814201111,D,1,39
1359494,25,37,sentence_DC,2,,1,1749813782856,30,1749813781722,D,1,39
1359494,26,20,sentence_DC,1,,0,1749813827776,31,1749813826509,D,1,39
